"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Time","Time ID","Trade Value"
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Citrus and Melon Peels",20814,"Vegetable Products",2,2017,NaN,7692
"Coffee, tea, mate and spices",209,"Coffee",20901,"Vegetable Products",2,2017,NaN,15942067
"Coffee, tea, mate and spices",209,"Tea",20902,"Vegetable Products",2,2017,NaN,2168316
"Coffee, tea, mate and spices",209,"Maté",20903,"Vegetable Products",2,2017,NaN,8237
"Coffee, tea, mate and spices",209,"Pepper",20904,"Vegetable Products",2,2017,NaN,526663
"Coffee, tea, mate and spices",209,"Vanilla",20905,"Vegetable Products",2,2017,NaN,30493
"Coffee, tea, mate and spices",209,"Cloves",20907,"Vegetable Products",2,2017,NaN,3100
"Coffee, tea, mate and spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,2017,NaN,213077
"Coffee, tea, mate and spices",209,"Spices",20910,"Vegetable Products",2,2017,NaN,805178
"Cereals",210,"Wheat",21001,"Vegetable Products",2,2017,NaN,353198006
"Cereals",210,"Oats",21004,"Vegetable Products",2,2017,NaN,1988027
"Cereals",210,"Corn",21005,"Vegetable Products",2,2017,NaN,151883243
"Cereals",210,"Rice",21006,"Vegetable Products",2,2017,NaN,690336
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,2017,NaN,839459244
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,2017,NaN,660606
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Wheat Flours",21101,"Vegetable Products",2,2017,NaN,786689
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Flours",21102,"Vegetable Products",2,2017,NaN,17479
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,2017,NaN,291806
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Processed Cereals",21104,"Vegetable Products",2,2017,NaN,612245
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Potato Flours",21105,"Vegetable Products",2,2017,NaN,4716676
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Legume Flours",21106,"Vegetable Products",2,2017,NaN,483652
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Malt",21107,"Vegetable Products",2,2017,NaN,6644
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Starches",21108,"Vegetable Products",2,2017,NaN,2686173
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Soybeans",21201,"Vegetable Products",2,2017,NaN,12224802399
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Ground Nuts",21202,"Vegetable Products",2,2017,NaN,51881678
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Linseed",21204,"Vegetable Products",2,2017,NaN,5129959
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,2017,NaN,2834266
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,2017,NaN,140677
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,2017,NaN,6151165
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,2017,NaN,122027487
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Hops",21210,"Vegetable Products",2,2017,NaN,3741187
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Perfume Plants",21211,"Vegetable Products",2,2017,NaN,15416494
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,2017,NaN,298030
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Cereal Straws",21213,"Vegetable Products",2,2017,NaN,7410
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Forage Crops",21214,"Vegetable Products",2,2017,NaN,389646473
"Lac; gums, resins and other vegetable saps and extracts",213,"Insect Resins",21301,"Vegetable Products",2,2017,NaN,1258755
"Lac; gums, resins and other vegetable saps and extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,2017,NaN,34752014
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,2017,NaN,16170
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Other Vegetable Products",21404,"Vegetable Products",2,2017,NaN,5401671
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pig and Poultry Fat",31501,"Animal and Vegetable Bi-Products",3,2017,NaN,24832
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Lard",31503,"Animal and Vegetable Bi-Products",3,2017,NaN,13536
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Fish Oil",31504,"Animal and Vegetable Bi-Products",3,2017,NaN,1489602
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,2017,NaN,567405
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Animal Fats",31506,"Animal and Vegetable Bi-Products",3,2017,NaN,1028677
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,2017,NaN,24461382
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,2017,NaN,1984431
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,2017,NaN,286586
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,2017,NaN,505700
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,2017,NaN,803195
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,2017,NaN,145885
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,2017,NaN,6354252
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,2017,NaN,390356
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,2017,NaN,8340069
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,2017,NaN,4569502
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,2017,NaN,7837543
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Waxes",31521,"Animal and Vegetable Bi-Products",3,2017,NaN,2585079
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Sausages",41601,"Foodstuffs",4,2017,NaN,2130635
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Other Prepared Meat",41602,"Foodstuffs",4,2017,NaN,34412316
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Fish",41604,"Foodstuffs",4,2017,NaN,1672053
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Crustaceans",41605,"Foodstuffs",4,2017,NaN,1863299
"Sugars and sugar confectionery",417,"Raw Sugar",41701,"Foodstuffs",4,2017,NaN,4714059
"Sugars and sugar confectionery",417,"Other Sugars",41702,"Foodstuffs",4,2017,NaN,66388338
"Sugars and sugar confectionery",417,"Molasses",41703,"Foodstuffs",4,2017,NaN,24561
"Sugars and sugar confectionery",417,"Confectionery Sugar",41704,"Foodstuffs",4,2017,NaN,6324043
"Cocoa and cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,2017,NaN,56835
"Cocoa and cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,2017,NaN,85310
"Cocoa and cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,2017,NaN,16154
"Cocoa and cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,2017,NaN,411794
"Cocoa and cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,2017,NaN,18894168
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Malt Extract",41901,"Foodstuffs",4,2017,NaN,30442797
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Pasta",41902,"Foodstuffs",4,2017,NaN,1620195
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Prepared Cereals",41904,"Foodstuffs",4,2017,NaN,10300222
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Baked Goods",41905,"Foodstuffs",4,2017,NaN,13371331
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Pickled Foods",42001,"Foodstuffs",4,2017,NaN,72180
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Tomatoes",42002,"Foodstuffs",4,2017,NaN,6065401
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Mushrooms",42003,"Foodstuffs",4,2017,NaN,127908
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,2017,NaN,86428150
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Vegetables",42005,"Foodstuffs",4,2017,NaN,3735937
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,2017,NaN,769227
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Jams",42007,"Foodstuffs",4,2017,NaN,7832802
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,2017,NaN,108521619
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Fruit Juice",42009,"Foodstuffs",4,2017,NaN,11310180
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,2017,NaN,5635357
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,2017,NaN,2040500
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,2017,NaN,10756487
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,2017,NaN,511388
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,2017,NaN,3000602
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,2017,NaN,142348932
"Beverages, spirits and vinegar",422,"Water",42201,"Foodstuffs",4,2017,NaN,1387242
"Beverages, spirits and vinegar",422,"Flavored Water",42202,"Foodstuffs",4,2017,NaN,8511474
"Beverages, spirits and vinegar",422,"Beer",42203,"Foodstuffs",4,2017,NaN,7021099
"Beverages, spirits and vinegar",422,"Wine",42204,"Foodstuffs",4,2017,NaN,74466599
"Beverages, spirits and vinegar",422,"Vermouth",42205,"Foodstuffs",4,2017,NaN,2229724
"Beverages, spirits and vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,2017,NaN,1846685
"Beverages, spirits and vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,2017,NaN,73278348
"Beverages, spirits and vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,2017,NaN,13546057
"Beverages, spirits and vinegar",422,"Vinegar",42209,"Foodstuffs",4,2017,NaN,316206
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,2017,NaN,125542983
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Bran",42302,"Foodstuffs",4,2017,NaN,16511704
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,2017,NaN,71770084
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,2017,NaN,535390
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,2017,NaN,51516
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,2017,NaN,15881
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,2017,NaN,16318656
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Food",42309,"Foodstuffs",4,2017,NaN,182374187
"Tobacco and manufactured tobacco substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,2017,NaN,162297021
"Tobacco and manufactured tobacco substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,2017,NaN,298818
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Salt",52501,"Mineral Products",5,2017,NaN,44168036
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Iron Pyrites",52502,"Mineral Products",5,2017,NaN,13500
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sulphur",52503,"Mineral Products",5,2017,NaN,47572800
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Graphite",52504,"Mineral Products",5,2017,NaN,744736
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sand",52505,"Mineral Products",5,2017,NaN,61306365
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quartz",52506,"Mineral Products",5,2017,NaN,1197997
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Kaolin",52507,"Mineral Products",5,2017,NaN,77711309
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Clays",52508,"Mineral Products",5,2017,NaN,27606063
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Calcium Phosphates",52510,"Mineral Products",5,2017,NaN,3900
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Barium Sulphate",52511,"Mineral Products",5,2017,NaN,93315
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,2017,NaN,5464621
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Pumice",52513,"Mineral Products",5,2017,NaN,760027
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Slate",52514,"Mineral Products",5,2017,NaN,18156
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,2017,NaN,1580754
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Granite",52516,"Mineral Products",5,2017,NaN,8404107
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,2017,NaN,724783
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Magnesium Carbonate",52519,"Mineral Products",5,2017,NaN,3871634
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gypsum",52520,"Mineral Products",5,2017,NaN,2945278
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Limestone",52521,"Mineral Products",5,2017,NaN,100466
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quicklime",52522,"Mineral Products",5,2017,NaN,46235
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Cement",52523,"Mineral Products",5,2017,NaN,1806339
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Mica",52525,"Mineral Products",5,2017,NaN,1029400
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Soapstone",52526,"Mineral Products",5,2017,NaN,29657744
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Borax",52528,"Mineral Products",5,2017,NaN,44661
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Feldspar",52529,"Mineral Products",5,2017,NaN,16895
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Other Mineral",52530,"Mineral Products",5,2017,NaN,36104632
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,2017,NaN,2447191
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,2017,NaN,70716
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,2017,NaN,426313377
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,2017,NaN,34821183
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,2017,NaN,3876604
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,2017,NaN,327782731
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,2017,NaN,14943138
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,2017,NaN,3084078
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,2017,NaN,74968271
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,2017,NaN,257040
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,2017,NaN,32449048
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,2017,NaN,150206694
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,2017,NaN,1359096
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,2017,NaN,99990
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,2017,NaN,23154
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,2017,NaN,2126405
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Briquettes",52701,"Mineral Products",5,2017,NaN,84367088
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Lignite",52702,"Mineral Products",5,2017,NaN,754133
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Peat",52703,"Mineral Products",5,2017,NaN,8566
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coke",52704,"Mineral Products",5,2017,NaN,97677
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Non-Petroleum Gas",52705,"Mineral Products",5,2017,NaN,3840
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Tar",52706,"Mineral Products",5,2017,NaN,86349
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Tar Oil",52707,"Mineral Products",5,2017,NaN,145224870
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Crude Petroleum",52709,"Mineral Products",5,2017,NaN,4378735544
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Refined Petroleum",52710,"Mineral Products",5,2017,NaN,831697724
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Gas",52711,"Mineral Products",5,2017,NaN,2359079106
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Jelly",52712,"Mineral Products",5,2017,NaN,15964762
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Coke",52713,"Mineral Products",5,2017,NaN,351018706
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt",52714,"Mineral Products",5,2017,NaN,800723
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt Mixtures",52715,"Mineral Products",5,2017,NaN,7722141
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Halogens",62801,"Chemical Products",6,2017,NaN,8610313
