"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Time","Time ID","Trade Value"
"Animal originated products; not elsewhere specified or included",105,"Raw Bones",10507,"Animal Products",1,2020,NaN,2506437
"Animal originated products; not elsewhere specified or included",105,"Coral and Shells",10508,"Animal Products",1,2020,NaN,49423
"Animal originated products; not elsewhere specified or included",105,"Other Inedible Animal Products",10511,"Animal Products",1,2020,NaN,59577276
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Bulbs and Roots",20601,"Vegetable Products",2,2020,NaN,95312
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Other Live Plants",20602,"Vegetable Products",2,2020,NaN,5099366
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Cut Flowers",20603,"Vegetable Products",2,2020,NaN,54652
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Foliage",20604,"Vegetable Products",2,2020,NaN,816769
"Vegetables and certain roots and tubers; edible",207,"Potatoes",20701,"Vegetable Products",2,2020,NaN,89833
"Vegetables and certain roots and tubers; edible",207,"Tomatoes",20702,"Vegetable Products",2,2020,NaN,863153
"Vegetables and certain roots and tubers; edible",207,"Onions",20703,"Vegetable Products",2,2020,NaN,33639
"Vegetables and certain roots and tubers; edible",207,"Cabbages",20704,"Vegetable Products",2,2020,NaN,79473
"Vegetables and certain roots and tubers; edible",207,"Root Vegetables",20706,"Vegetable Products",2,2020,NaN,71785
"Vegetables and certain roots and tubers; edible",207,"Legumes",20708,"Vegetable Products",2,2020,NaN,15336
"Vegetables and certain roots and tubers; edible",207,"Other Vegetables",20709,"Vegetable Products",2,2020,NaN,128279
"Vegetables and certain roots and tubers; edible",207,"Frozen Vegetables",20710,"Vegetable Products",2,2020,NaN,14782312
"Vegetables and certain roots and tubers; edible",207,"Preserved Vegetables",20711,"Vegetable Products",2,2020,NaN,300300
"Vegetables and certain roots and tubers; edible",207,"Dried Vegetables",20712,"Vegetable Products",2,2020,NaN,12127956
"Vegetables and certain roots and tubers; edible",207,"Dried Legumes",20713,"Vegetable Products",2,2020,NaN,51305112
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Coconuts, Brazil Nuts, and Cashews",20801,"Vegetable Products",2,2020,NaN,14527
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Other Nuts",20802,"Vegetable Products",2,2020,NaN,704931048
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Tropical Fruits",20804,"Vegetable Products",2,2020,NaN,64168
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Citrus",20805,"Vegetable Products",2,2020,NaN,25446323
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Grapes",20806,"Vegetable Products",2,2020,NaN,13103738
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Apples and Pears",20808,"Vegetable Products",2,2020,NaN,12265141
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Pitted Fruits",20809,"Vegetable Products",2,2020,NaN,58939063
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Other Fruits",20810,"Vegetable Products",2,2020,NaN,316948
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Frozen Fruits and Nuts",20811,"Vegetable Products",2,2020,NaN,838048
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Preserved Fruits and Nuts",20812,"Vegetable Products",2,2020,NaN,10368
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Dried Fruits",20813,"Vegetable Products",2,2020,NaN,12412149
"Coffee, tea, mate and spices",209,"Coffee",20901,"Vegetable Products",2,2020,NaN,12601661
"Coffee, tea, mate and spices",209,"Tea",20902,"Vegetable Products",2,2020,NaN,815781
"Coffee, tea, mate and spices",209,"Maté",20903,"Vegetable Products",2,2020,NaN,65535
"Coffee, tea, mate and spices",209,"Pepper",20904,"Vegetable Products",2,2020,NaN,859175
"Coffee, tea, mate and spices",209,"Vanilla",20905,"Vegetable Products",2,2020,NaN,9382
"Coffee, tea, mate and spices",209,"Cinnamon",20906,"Vegetable Products",2,2020,NaN,18576
"Coffee, tea, mate and spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,2020,NaN,3229
"Coffee, tea, mate and spices",209,"Spice Seeds",20909,"Vegetable Products",2,2020,NaN,265977
"Coffee, tea, mate and spices",209,"Spices",20910,"Vegetable Products",2,2020,NaN,1273612
"Cereals",210,"Wheat",21001,"Vegetable Products",2,2020,NaN,569916561
"Cereals",210,"Barley",21003,"Vegetable Products",2,2020,NaN,11025
"Cereals",210,"Oats",21004,"Vegetable Products",2,2020,NaN,2083343
"Cereals",210,"Corn",21005,"Vegetable Products",2,2020,NaN,1206361787
"Cereals",210,"Rice",21006,"Vegetable Products",2,2020,NaN,94697
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,2020,NaN,1152697017
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,2020,NaN,239964
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Wheat Flours",21101,"Vegetable Products",2,2020,NaN,1279384
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Flours",21102,"Vegetable Products",2,2020,NaN,40781
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,2020,NaN,18025
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Processed Cereals",21104,"Vegetable Products",2,2020,NaN,548999
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Potato Flours",21105,"Vegetable Products",2,2020,NaN,887046
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Legume Flours",21106,"Vegetable Products",2,2020,NaN,602710
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Malt",21107,"Vegetable Products",2,2020,NaN,60918
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Starches",21108,"Vegetable Products",2,2020,NaN,3143777
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Wheat Gluten",21109,"Vegetable Products",2,2020,NaN,2967
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Soybeans",21201,"Vegetable Products",2,2020,NaN,14202646345
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Ground Nuts",21202,"Vegetable Products",2,2020,NaN,238593238
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Linseed",21204,"Vegetable Products",2,2020,NaN,305361
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Rapeseed",21205,"Vegetable Products",2,2020,NaN,42125
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,2020,NaN,43125
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,2020,NaN,2907987
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,2020,NaN,3803102
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,2020,NaN,106782761
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Hops",21210,"Vegetable Products",2,2020,NaN,7417954
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Perfume Plants",21211,"Vegetable Products",2,2020,NaN,14293238
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,2020,NaN,165394
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Forage Crops",21214,"Vegetable Products",2,2020,NaN,447508268
"Lac; gums, resins and other vegetable saps and extracts",213,"Insect Resins",21301,"Vegetable Products",2,2020,NaN,481254
"Lac; gums, resins and other vegetable saps and extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,2020,NaN,30728872
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,2020,NaN,16617
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Other Vegetable Products",21404,"Vegetable Products",2,2020,NaN,5164321
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pig and Poultry Fat",31501,"Animal and Vegetable Bi-Products",3,2020,NaN,105315
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Bovine, Sheep, and Goat Fat",31502,"Animal and Vegetable Bi-Products",3,2020,NaN,26667
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Fish Oil",31504,"Animal and Vegetable Bi-Products",3,2020,NaN,3910775
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,2020,NaN,896824
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Animal Fats",31506,"Animal and Vegetable Bi-Products",3,2020,NaN,324251
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,2020,NaN,22650259
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,2020,NaN,9157957
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,2020,NaN,445000
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,2020,NaN,34500
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,2020,NaN,3391
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,2020,NaN,418022
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,2020,NaN,235916
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,2020,NaN,3054
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,2020,NaN,10104881
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,2020,NaN,1404548
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,2020,NaN,6653986
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,2020,NaN,7942299
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,2020,NaN,1336881
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Waxes",31521,"Animal and Vegetable Bi-Products",3,2020,NaN,895460
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Sausages",41601,"Foodstuffs",4,2020,NaN,1812296
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Other Prepared Meat",41602,"Foodstuffs",4,2020,NaN,19317115
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Fish",41604,"Foodstuffs",4,2020,NaN,736256
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Crustaceans",41605,"Foodstuffs",4,2020,NaN,947098
"Sugars and sugar confectionery",417,"Raw Sugar",41701,"Foodstuffs",4,2020,NaN,1248666
"Sugars and sugar confectionery",417,"Other Sugars",41702,"Foodstuffs",4,2020,NaN,76183519
"Sugars and sugar confectionery",417,"Molasses",41703,"Foodstuffs",4,2020,NaN,30702
"Sugars and sugar confectionery",417,"Confectionery Sugar",41704,"Foodstuffs",4,2020,NaN,4803789
"Cocoa and cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,2020,NaN,3825
"Cocoa and cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,2020,NaN,1043027
"Cocoa and cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,2020,NaN,21099447
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Malt Extract",41901,"Foodstuffs",4,2020,NaN,45592282
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Pasta",41902,"Foodstuffs",4,2020,NaN,69602
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Tapioca",41903,"Foodstuffs",4,2020,NaN,4496
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Prepared Cereals",41904,"Foodstuffs",4,2020,NaN,2593032
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Baked Goods",41905,"Foodstuffs",4,2020,NaN,18116524
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Pickled Foods",42001,"Foodstuffs",4,2020,NaN,230476
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Tomatoes",42002,"Foodstuffs",4,2020,NaN,4054700
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,2020,NaN,56203968
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Vegetables",42005,"Foodstuffs",4,2020,NaN,1355101
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,2020,NaN,2657
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Jams",42007,"Foodstuffs",4,2020,NaN,2446398
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,2020,NaN,87837651
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Fruit Juice",42009,"Foodstuffs",4,2020,NaN,9106428
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,2020,NaN,4580311
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,2020,NaN,2152670
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,2020,NaN,10411635
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,2020,NaN,1715811
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,2020,NaN,1505951
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,2020,NaN,188095046
"Beverages, spirits and vinegar",422,"Water",42201,"Foodstuffs",4,2020,NaN,6206235
"Beverages, spirits and vinegar",422,"Flavored Water",42202,"Foodstuffs",4,2020,NaN,3859681
"Beverages, spirits and vinegar",422,"Beer",42203,"Foodstuffs",4,2020,NaN,13730336
"Beverages, spirits and vinegar",422,"Wine",42204,"Foodstuffs",4,2020,NaN,20772189
"Beverages, spirits and vinegar",422,"Vermouth",42205,"Foodstuffs",4,2020,NaN,109368
"Beverages, spirits and vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,2020,NaN,325042
"Beverages, spirits and vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,2020,NaN,31683683
"Beverages, spirits and vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,2020,NaN,19529547
"Beverages, spirits and vinegar",422,"Vinegar",42209,"Foodstuffs",4,2020,NaN,638763
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,2020,NaN,217003606
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Bran",42302,"Foodstuffs",4,2020,NaN,11457914
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,2020,NaN,57620319
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,2020,NaN,1716597
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,2020,NaN,33253
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,2020,NaN,11806626
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Food",42309,"Foodstuffs",4,2020,NaN,171235430
"Tobacco and manufactured tobacco substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,2020,NaN,45292
"Tobacco and manufactured tobacco substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,2020,NaN,105540
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Salt",52501,"Mineral Products",5,2020,NaN,44005110
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Iron Pyrites",52502,"Mineral Products",5,2020,NaN,191902
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sulphur",52503,"Mineral Products",5,2020,NaN,431487
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Graphite",52504,"Mineral Products",5,2020,NaN,902054
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sand",52505,"Mineral Products",5,2020,NaN,57396619
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quartz",52506,"Mineral Products",5,2020,NaN,4171020
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Kaolin",52507,"Mineral Products",5,2020,NaN,73876787
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Clays",52508,"Mineral Products",5,2020,NaN,22654811
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Barium Sulphate",52511,"Mineral Products",5,2020,NaN,79513
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,2020,NaN,3443417
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Pumice",52513,"Mineral Products",5,2020,NaN,622345
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,2020,NaN,422836
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Granite",52516,"Mineral Products",5,2020,NaN,3726241
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,2020,NaN,118062
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Dolomite",52518,"Mineral Products",5,2020,NaN,20446
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Magnesium Carbonate",52519,"Mineral Products",5,2020,NaN,3072822
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gypsum",52520,"Mineral Products",5,2020,NaN,1709596
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Limestone",52521,"Mineral Products",5,2020,NaN,9586
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quicklime",52522,"Mineral Products",5,2020,NaN,97238
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Cement",52523,"Mineral Products",5,2020,NaN,291852
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Mica",52525,"Mineral Products",5,2020,NaN,516799
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Soapstone",52526,"Mineral Products",5,2020,NaN,26779604
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Feldspar",52529,"Mineral Products",5,2020,NaN,86037
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Other Mineral",52530,"Mineral Products",5,2020,NaN,4047013
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,2020,NaN,21256931
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,2020,NaN,10444
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,2020,NaN,323120001
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,2020,NaN,12309
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,2020,NaN,948892
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,2020,NaN,205683577
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,2020,NaN,800815
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,2020,NaN,76466215
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,2020,NaN,13232237
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,2020,NaN,4454790
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,2020,NaN,18000
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,2020,NaN,27150
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,2020,NaN,1000274
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Briquettes",52701,"Mineral Products",5,2020,NaN,25717798
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Lignite",52702,"Mineral Products",5,2020,NaN,242881
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coke",52704,"Mineral Products",5,2020,NaN,125611
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Non-Petroleum Gas",52705,"Mineral Products",5,2020,NaN,9950
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Tar",52706,"Mineral Products",5,2020,NaN,24840
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Tar Oil",52707,"Mineral Products",5,2020,NaN,8090829
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Crude Petroleum",52709,"Mineral Products",5,2020,NaN,6760934244
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Refined Petroleum",52710,"Mineral Products",5,2020,NaN,182903881
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Gas",52711,"Mineral Products",5,2020,NaN,2440898413
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Jelly",52712,"Mineral Products",5,2020,NaN,7547922
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Coke",52713,"Mineral Products",5,2020,NaN,294543528
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt",52714,"Mineral Products",5,2020,NaN,638336
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt Mixtures",52715,"Mineral Products",5,2020,NaN,2760144
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Halogens",62801,"Chemical Products",6,2020,NaN,5305441
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Sulfur",62802,"Chemical Products",6,2020,NaN,116720
