"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Time","Time ID","Trade Value"
"Animal originated products; not elsewhere specified or included",105,"Other Inedible Animal Products",10511,"Animal Products",1,2017,NaN,154014774
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Bulbs and Roots",20601,"Vegetable Products",2,2017,NaN,191629
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Other Live Plants",20602,"Vegetable Products",2,2017,NaN,20976814
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Cut Flowers",20603,"Vegetable Products",2,2017,NaN,1408774
"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",206,"Foliage",20604,"Vegetable Products",2,2017,NaN,17154318
"Vegetables and certain roots and tubers; edible",207,"Onions",20703,"Vegetable Products",2,2017,NaN,72570739
"Vegetables and certain roots and tubers; edible",207,"Cabbages",20704,"Vegetable Products",2,2017,NaN,5060
"Vegetables and certain roots and tubers; edible",207,"Root Vegetables",20706,"Vegetable Products",2,2017,NaN,197002
"Vegetables and certain roots and tubers; edible",207,"Legumes",20708,"Vegetable Products",2,2017,NaN,84275
"Vegetables and certain roots and tubers; edible",207,"Other Vegetables",20709,"Vegetable Products",2,2017,NaN,10191540
"Vegetables and certain roots and tubers; edible",207,"Frozen Vegetables",20710,"Vegetable Products",2,2017,NaN,45313580
"Vegetables and certain roots and tubers; edible",207,"Preserved Vegetables",20711,"Vegetable Products",2,2017,NaN,482130
"Vegetables and certain roots and tubers; edible",207,"Dried Vegetables",20712,"Vegetable Products",2,2017,NaN,151557203
"Vegetables and certain roots and tubers; edible",207,"Dried Legumes",20713,"Vegetable Products",2,2017,NaN,31014876
"Vegetables and certain roots and tubers; edible",207,"Cassava",20714,"Vegetable Products",2,2017,NaN,8292727
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Coconuts, Brazil Nuts, and Cashews",20801,"Vegetable Products",2,2017,NaN,1590700
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Other Nuts",20802,"Vegetable Products",2,2017,NaN,41445614
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Bananas",20803,"Vegetable Products",2,2017,NaN,969227
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Tropical Fruits",20804,"Vegetable Products",2,2017,NaN,1828666
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Citrus",20805,"Vegetable Products",2,2017,NaN,75000
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Grapes",20806,"Vegetable Products",2,2017,NaN,387646
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Apples and Pears",20808,"Vegetable Products",2,2017,NaN,12594081
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Pitted Fruits",20809,"Vegetable Products",2,2017,NaN,10850
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Other Fruits",20810,"Vegetable Products",2,2017,NaN,4613163
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Frozen Fruits and Nuts",20811,"Vegetable Products",2,2017,NaN,8633605
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Preserved Fruits and Nuts",20812,"Vegetable Products",2,2017,NaN,427913
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Dried Fruits",20813,"Vegetable Products",2,2017,NaN,32332479
"Fruit and nuts, edible; peel of citrus fruit or melons",208,"Citrus and Melon Peels",20814,"Vegetable Products",2,2017,NaN,196677
"Coffee, tea, mate and spices",209,"Coffee",20901,"Vegetable Products",2,2017,NaN,33709677
"Coffee, tea, mate and spices",209,"Tea",20902,"Vegetable Products",2,2017,NaN,70035881
"Coffee, tea, mate and spices",209,"Pepper",20904,"Vegetable Products",2,2017,NaN,71229182
"Coffee, tea, mate and spices",209,"Vanilla",20905,"Vegetable Products",2,2017,NaN,3380
"Coffee, tea, mate and spices",209,"Cinnamon",20906,"Vegetable Products",2,2017,NaN,697080
"Coffee, tea, mate and spices",209,"Cloves",20907,"Vegetable Products",2,2017,NaN,228207
"Coffee, tea, mate and spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,2017,NaN,347471
"Coffee, tea, mate and spices",209,"Spice Seeds",20909,"Vegetable Products",2,2017,NaN,1333058
"Coffee, tea, mate and spices",209,"Spices",20910,"Vegetable Products",2,2017,NaN,45160978
"Cereals",210,"Wheat",21001,"Vegetable Products",2,2017,NaN,10050
"Cereals",210,"Barley",21003,"Vegetable Products",2,2017,NaN,47393
"Cereals",210,"Oats",21004,"Vegetable Products",2,2017,NaN,4554
"Cereals",210,"Corn",21005,"Vegetable Products",2,2017,NaN,122204
"Cereals",210,"Rice",21006,"Vegetable Products",2,2017,NaN,7823576
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,2017,NaN,120385
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,2017,NaN,1107009
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Wheat Flours",21101,"Vegetable Products",2,2017,NaN,771984
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Flours",21102,"Vegetable Products",2,2017,NaN,137753
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,2017,NaN,209391
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Processed Cereals",21104,"Vegetable Products",2,2017,NaN,855146
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Potato Flours",21105,"Vegetable Products",2,2017,NaN,393894
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Legume Flours",21106,"Vegetable Products",2,2017,NaN,32727833
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Malt",21107,"Vegetable Products",2,2017,NaN,7297
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Starches",21108,"Vegetable Products",2,2017,NaN,4643342
"Products of the milling industry; malt, starches, inulin, wheat gluten",211,"Wheat Gluten",21109,"Vegetable Products",2,2017,NaN,267596
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Soybeans",21201,"Vegetable Products",2,2017,NaN,7812305
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Linseed",21204,"Vegetable Products",2,2017,NaN,157828
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,2017,NaN,4988333
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,2017,NaN,16956241
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,2017,NaN,803792
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,2017,NaN,65215634
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Perfume Plants",21211,"Vegetable Products",2,2017,NaN,52330578
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Locust beans, seaweed, sugar beet, cane, for food",21212,"Vegetable Products",2,2017,NaN,41646262
"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",212,"Forage Crops",21214,"Vegetable Products",2,2017,NaN,490470
"Lac; gums, resins and other vegetable saps and extracts",213,"Insect Resins",21301,"Vegetable Products",2,2017,NaN,1970656
"Lac; gums, resins and other vegetable saps and extracts",213,"Vegetable Saps",21302,"Vegetable Products",2,2017,NaN,148483798
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Vegetable Plaiting Materials",21401,"Vegetable Products",2,2017,NaN,14755727
"Vegetable plaiting materials; vegetable products not elsewhere specified or included",214,"Other Vegetable Products",21404,"Vegetable Products",2,2017,NaN,9742341
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Fish Oil",31504,"Animal and Vegetable Bi-Products",3,2017,NaN,5304827
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Wool Grease",31505,"Animal and Vegetable Bi-Products",3,2017,NaN,3798988
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Soybean Oil",31507,"Animal and Vegetable Bi-Products",3,2017,NaN,9371
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,2017,NaN,19197
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,2017,NaN,672026
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,2017,NaN,162874
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,2017,NaN,197982
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,2017,NaN,38637
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,2017,NaN,12818473
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,2017,NaN,2566996
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,2017,NaN,364468
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,2017,NaN,2302657
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,2017,NaN,4769
"Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",315,"Waxes",31521,"Animal and Vegetable Bi-Products",3,2017,NaN,4238923
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Other Prepared Meat",41602,"Foodstuffs",4,2017,NaN,2526
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Animal Extracts",41603,"Foodstuffs",4,2017,NaN,329104
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Fish",41604,"Foodstuffs",4,2017,NaN,200893389
"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",416,"Processed Crustaceans",41605,"Foodstuffs",4,2017,NaN,434166227
"Sugars and sugar confectionery",417,"Raw Sugar",41701,"Foodstuffs",4,2017,NaN,6035016
"Sugars and sugar confectionery",417,"Other Sugars",41702,"Foodstuffs",4,2017,NaN,9644147
"Sugars and sugar confectionery",417,"Confectionery Sugar",41704,"Foodstuffs",4,2017,NaN,91126939
"Cocoa and cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,2017,NaN,3900
"Cocoa and cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,2017,NaN,538430
"Cocoa and cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,2017,NaN,2150
"Cocoa and cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,2017,NaN,4374087
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Malt Extract",41901,"Foodstuffs",4,2017,NaN,27232433
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Pasta",41902,"Foodstuffs",4,2017,NaN,81200953
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Tapioca",41903,"Foodstuffs",4,2017,NaN,833048
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Prepared Cereals",41904,"Foodstuffs",4,2017,NaN,5300949
"Preparations of cereals, flour, starch or milk; pastrycooks' products",419,"Baked Goods",41905,"Foodstuffs",4,2017,NaN,37166144
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Pickled Foods",42001,"Foodstuffs",4,2017,NaN,7840767
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Tomatoes",42002,"Foodstuffs",4,2017,NaN,1346053
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Processed Mushrooms",42003,"Foodstuffs",4,2017,NaN,4479815
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,2017,NaN,13479928
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Vegetables",42005,"Foodstuffs",4,2017,NaN,173626140
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,2017,NaN,2061392
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Jams",42007,"Foodstuffs",4,2017,NaN,3686407
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,2017,NaN,423082516
"Preparations of vegetables, fruit, nuts or other parts of plants",420,"Fruit Juice",42009,"Foodstuffs",4,2017,NaN,159184901
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,2017,NaN,23307002
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,2017,NaN,11748544
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,2017,NaN,75457587
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,2017,NaN,4885412
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,2017,NaN,160281493
"Beverages, spirits and vinegar",422,"Water",42201,"Foodstuffs",4,2017,NaN,36761
"Beverages, spirits and vinegar",422,"Flavored Water",42202,"Foodstuffs",4,2017,NaN,21703473
"Beverages, spirits and vinegar",422,"Beer",42203,"Foodstuffs",4,2017,NaN,3985301
"Beverages, spirits and vinegar",422,"Wine",42204,"Foodstuffs",4,2017,NaN,106747
"Beverages, spirits and vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,2017,NaN,762129
"Beverages, spirits and vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,2017,NaN,2808
"Beverages, spirits and vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,2017,NaN,23670425
"Beverages, spirits and vinegar",422,"Vinegar",42209,"Foodstuffs",4,2017,NaN,1626753
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,2017,NaN,1834825
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Bran",42302,"Foodstuffs",4,2017,NaN,13060971
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,2017,NaN,3265298
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,2017,NaN,29398397
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,2017,NaN,5247597
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,2017,NaN,4227007
"Food industries, residues and wastes thereof; prepared animal fodder",423,"Animal Food",42309,"Foodstuffs",4,2017,NaN,196057104
"Tobacco and manufactured tobacco substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,2017,NaN,1186177
"Tobacco and manufactured tobacco substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,2017,NaN,27718276
"Tobacco and manufactured tobacco substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,2017,NaN,84923
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Salt",52501,"Mineral Products",5,2017,NaN,9558365
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Iron Pyrites",52502,"Mineral Products",5,2017,NaN,9430
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sulphur",52503,"Mineral Products",5,2017,NaN,1233962
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Graphite",52504,"Mineral Products",5,2017,NaN,25698768
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Sand",52505,"Mineral Products",5,2017,NaN,2560573
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quartz",52506,"Mineral Products",5,2017,NaN,19175656
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Kaolin",52507,"Mineral Products",5,2017,NaN,165417
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Clays",52508,"Mineral Products",5,2017,NaN,16319748
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Chalk",52509,"Mineral Products",5,2017,NaN,1498264
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Calcium Phosphates",52510,"Mineral Products",5,2017,NaN,2438645
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Barium Sulphate",52511,"Mineral Products",5,2017,NaN,97030523
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Pumice",52513,"Mineral Products",5,2017,NaN,7707673
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Slate",52514,"Mineral Products",5,2017,NaN,1264263
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,2017,NaN,1371095
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Granite",52516,"Mineral Products",5,2017,NaN,1564856
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,2017,NaN,1950895
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Magnesium Carbonate",52519,"Mineral Products",5,2017,NaN,76848403
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Gypsum",52520,"Mineral Products",5,2017,NaN,482827
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Limestone",52521,"Mineral Products",5,2017,NaN,176700
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Quicklime",52522,"Mineral Products",5,2017,NaN,129923
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Cement",52523,"Mineral Products",5,2017,NaN,96773134
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Mica",52525,"Mineral Products",5,2017,NaN,1924784
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Soapstone",52526,"Mineral Products",5,2017,NaN,7293226
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Feldspar",52529,"Mineral Products",5,2017,NaN,6105197
"Salt; sulphur; earths, stone; plastering materials, lime and cement",525,"Other Mineral",52530,"Mineral Products",5,2017,NaN,10054940
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,2017,NaN,27992
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,2017,NaN,30655743
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,2017,NaN,213600
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,2017,NaN,43924
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,2017,NaN,3088978
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,2017,NaN,56680
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,2017,NaN,1717965
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,2017,NaN,49461
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,2017,NaN,2863963
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,2017,NaN,14500
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,2017,NaN,433353
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,2017,NaN,13568353
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Briquettes",52701,"Mineral Products",5,2017,NaN,506850
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Lignite",52702,"Mineral Products",5,2017,NaN,24702
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Peat",52703,"Mineral Products",5,2017,NaN,67779
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coke",52704,"Mineral Products",5,2017,NaN,698476
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Coal Tar Oil",52707,"Mineral Products",5,2017,NaN,2439180
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Pitch Coke",52708,"Mineral Products",5,2017,NaN,938900
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Crude Petroleum",52709,"Mineral Products",5,2017,NaN,31507
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Refined Petroleum",52710,"Mineral Products",5,2017,NaN,459107952
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Gas",52711,"Mineral Products",5,2017,NaN,1425119
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Jelly",52712,"Mineral Products",5,2017,NaN,118966696
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Petroleum Coke",52713,"Mineral Products",5,2017,NaN,14583695
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt",52714,"Mineral Products",5,2017,NaN,709305
"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",527,"Asphalt Mixtures",52715,"Mineral Products",5,2017,NaN,5469423
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Halogens",62801,"Chemical Products",6,2017,NaN,87661
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Sulfur",62802,"Chemical Products",6,2017,NaN,132155
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Carbon",62803,"Chemical Products",6,2017,NaN,4123020
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Hydrogen",62804,"Chemical Products",6,2017,NaN,14830431
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Alkaline Metals",62805,"Chemical Products",6,2017,NaN,27737261
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Hydrochloric Acid",62806,"Chemical Products",6,2017,NaN,51668
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Sulfuric Acid",62807,"Chemical Products",6,2017,NaN,52918
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Nitric Acids",62808,"Chemical Products",6,2017,NaN,24000
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Phosphoric Acid",62809,"Chemical Products",6,2017,NaN,43232603
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Boron",62810,"Chemical Products",6,2017,NaN,46416
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Other Inorganic Acids",62811,"Chemical Products",6,2017,NaN,111301871
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Halides",62812,"Chemical Products",6,2017,NaN,5408116
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Nonmetal Sulfides",62813,"Chemical Products",6,2017,NaN,17990
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,2017,NaN,44560780
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,2017,NaN,3527696
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,2017,NaN,478564
"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",628,"Aluminium Oxide",62818,"Chemical Products",6,2017,NaN,97989187
