country_name,year,gdp,gdpgrowth,gdppercap2010usd,gdppercapcurrentusd,percenttradegpd
Burkina Faso,2017,14106956830.0857,6.20348941121868,771.647944054805,734.994429826895,59.2687802020168
Burkina Faso,2018,16059910870.6239,6.73123560805429,800.311721098057,813.096848960038,60.3032990068569
Burkina Faso,2019,15990803569.9961,5.69943493424034,822.203917045326,786.895631290168,56.7252602906424
Burundi,2017,3172292379.36329,0.500009998779461,214.139246201959,292.997630684415,34.3962372025288
Burundi,2018,3036931818.18182,1.60993308234522,210.804225834169,271.752044376648,39.2100430604203
Burundi,2019,3012334881.64057,1.84247667669986,208.074726923036,261.247472515742,41.857360239639
Cabo Verde,2017,1769787215.14611,3.70203920948767,3619.62102216948,3292.64575457372,113.30316650214
Cabo Verde,2018,1966983316.56524,4.53116168333302,3740.00407706064,3617.32748873182,117.274673381671
Cabo Verde,2019,1981845740.35828,5.66775245955813,3907.65337200972,3603.78179304514,116.214528584601
Cambodia,2017,22177200511.5811,6.8290824484082,1135.84433592539,1385.2599796333,124.787773548276
Cambodia,2018,24571753583.4922,7.469169206999,1202.62486005335,1512.12670972847,124.898612832521
Cambodia,2019,27089389786.979,7.05410693233065,1268.97160228996,1643.12138876539,123.55652376833
Cameroon,2017,35009262788.15,3.54908731822189,1481.7319899601,1425.10781805333,41.1899669442148
Cameroon,2018,38694156862.9922,4.06248684068682,1502.16909554019,1534.49370193468,43.0113824642548
Cameroon,2019,39007354359.2798,3.72071142232247,1518.31214949466,1507.45020591288,44.8677212238389
Canada,2017,1649878054226.82,3.17072989658753,51170.4758411953,45148.5527061655,65.0337418914608
Canada,2018,1716262621082.22,2.01363918733426,51476.2007739946,46313.1713712961,66.1132735213071
Canada,2019,1736425629519.96,1.65604084498516,51588.7614342188,46194.7252255167,64.9767044956374
Caribbean small states,2017,71452564226.3475,0.517131031010166,9168.24768755362,9767.97005850011,0
Caribbean small states,2018,74967267520.1689,1.63727808842809,9262.67739394907,10187.2123091569,0
Caribbean small states,2019,77721714917.8506,0.957077018220161,9297.72619197909,10500.9719018527,0
Cayman Islands,2017,5153091157.77225,3.10256121474275,76439.589917984,81302.122965073,0
Cayman Islands,2018,5517361237.63423,4.12648552035706,78611.5551657543,85975.0247395242,0
Central African Republic,2017,2072350151.13061,4.52727821346231,371.108792249647,450.900244979058,57.1435457117119
Central African Republic,2018,2220978978.17342,3.78944359275462,379.36500856344003,475.953609871945,65.8636468647533
Central African Republic,2019,2220307368.69593,2.97027564753407,384.145561598858,467.907440636335,66.135130443945
Central Europe and the Baltics,2017,1463498188698.06,4.89310078911369,15602.8260443836,14244.8644785917,125.865890967602
Central Europe and the Baltics,2018,1644435698536.64,4.50240648767782,16337.3912073212,16037.4818998226,126.874521312452
Central Europe and the Baltics,2019,1668851928931.89,3.82411684421527,16988.4037423936,16300.7920722546,124.554570086981
Chad,2017,10000395242.1457,-2.98869598553931,817.534137105888,665.94835269506,73.5750081822223
Chad,2018,11239167048.4916,2.37403780037786,812.015817950141,726.149881109447,74.2047537321657
Chad,2019,11314951342.7807,3.24718191743429,813.719894880171,709.540310138533,74.5705255558558
Chile,2017,277044950259.009,1.18857258229855,14741.1924958248,14999.3700885512,55.6556655521952
Chile,2018,298258019275.049,3.94932089095181,15111.6954231416,15924.7942393064,57.3516466624662
Chile,2019,282318159744.65,1.05444255073994,15091.4505062473,14896.4538665789,56.7617888231289
China,2017,12310409370892.8,6.94720079330668,7346.8365644629,8879.43866711346,37.6324132404996
China,2018,13894817549374.2,6.74977383254181,7807.0578088033,9976.67713725865,37.4562435729627
China,2019,14342903006431.3,6.11011828768078,8254.53281743983,10261.6792453621,35.6800870829592
Colombia,2017,311883730690.129,1.35936086788746,7620.91617187225,6376.70671552601,35.2829149424588
Colombia,2018,333568923004.469,2.5153244557176,7694.42733302471,6716.91159778134,36.5618892194281
Colombia,2019,323615979418.651,3.26021670173643,7838.20971410357,6428.67620562768,37.7090933870031
Comoros,2017,1077439662.5798,3.81570211280726,1386.92236846489,1323.81158996501,40.164358921352
Comoros,2018,1178530757.72328,3.43076413622954,1402.74035543881,1415.95531263535,43.0945213236163
Comoros,2019,1165839927.06327,1.98610951657874,1399.38853793637,1370.14820676715,42.0756671946428
Congo Democratic Republic,2017,38019265625.8845,3.72694765333267,408.924793382014,467.07423746489,74.2913796171954
Congo Democratic Republic,2018,46831342212.5473,5.82112109989339,418.988811501869,557.064418324276,72.2895757408597
Congo Democratic Republic,2019,50400746171.4239,4.38452888103882,423.640255620729,580.716867207745,63.173840802806
Congo Republic,2017,11198674674.3816,-4.63308756037956,2520.6183640463,2191.22043789319,112.176321671401
Congo Republic,2018,13518403446.9566,-6.20400702381122,2303.98260129749,2577.70170504152,121.38218231551
Congo Republic,2019,12267392146.5888,-3.54413030584155,2166.09410080018,2279.96913053355,122.249429573154
Costa Rica,2017,58481858042.5721,3.86019845392708,9775.85087831526,11814.6265687665,65.8144121143357
Costa Rica,2018,60553901420.085,2.6603752941224,9936.58452751182,12112.1344206452,66.6946767479289
Costa Rica,2019,61801385049.0716,2.08379484344117,10046.9400015886,12243.8114267607,66.0225000884947
Cote D'Ivoire,2017,51588158717.5348,7.35963808821695,1600.76525651687,2111.02707557541,48.5407783205547
Cote D'Ivoire,2018,58011466450.8643,6.89028431967284,1667.94270502825,2314.05068144953,46.0674863772771
Cote D'Ivoire,2019,58539424929.7248,6.23170951305083,1727.28368913368,2276.33327906444,46.4009144551692
Croatia,2017,55481644098.0495,3.43921735228665,15396.801079964,13451.6249479152,99.1495932321043
Croatia,2018,61375222347.0256,2.80760970078776,15971.1476683104,15014.0850191716,101.248016262668
Croatia,2019,60752588976.3175,2.85892596800696,16509.9119244784,14936.100547343,104.170991548139
Cuba,2017,96851000000,1.80905439941586,6666.33172826664,8541.2106734664,26.2175919711722
Cuba,2018,100023000000,2.24848039303581,6816.89680904415,8821.8188912500409,27.0947682033132
Curacao,2017,3116610111.73184,-1.73976542028957,0,19457.5315232205,0
Curacao,2018,3127908044.69274,-2.16613107776222,0,19573.892645136,0
Curacao,2019,3101787709.49721,-3.40000000000001,0,19689.13982339,0
Cyprus,2017,22729184365.1152,5.15477714593604,30650.244788011,26338.6943443136,147.378065091262
Cyprus,2018,25309818138.8758,5.24074782806838,31506.9235229004,28689.7067225792,148.912872566401
Cyprus,2019,24948935408.0376,3.07503434303197,32093.0265789587,27858.3709958327,144.81611247225
Czech Republic,2017,218628940951.675,5.16872430413071,23144.4087233262,20636.199952435,150.532652492994
Czech Republic,2018,248908731817.502,3.1813140503092,23800.9748558483,23415.8436273041,148.003370824325
Czech Republic,2019,250680504529.647,2.33530928255712,24265.9892032481,23494.5962002944,142.756165428235
Denmark,2017,332121063806.391,2.82173634129026,63215.9980672126,57610.0981801136,102.979389908635
Denmark,2018,356879499797.896,2.17564638865319,64271.8782657946,61598.5367043936,106.709145333848
Denmark,2019,350104327658.675,2.8495144411967,65820.2381026777,60170.3426365069,109.29243155125
Djibouti,2017,2751461055.59307,5.40309984307834,0,2914.38385631251,304.328726225406
Djibouti,2018,3012820409.63313,8.40766266610518,0,3141.88921873893,288.216697848041
Djibouti,2019,3324634256.13324,7.77049725726383,0,3414.92486968779,0
Dominica,2017,519837037.037037,-6.79942797028076,6561.40740744775,7274.72133332919,104.475355524523
Dominica,2018,551074074.074074,2.29808022998439,6696.54374244663,7693.87887014414,108.133960615633
Dominica,2019,582403703.703704,3.55674324382569,6917.04972859397,8110.56851191655,108.718185807223
Dominican Republic,2017,79997975622.7604,4.66670467622792,7273.35376492085,7609.33879952227,50.2250854244367
Dominican Republic,2018,85555378043.7999,6.98252758438238,7697.72192275037,8050.63044036673,52.0559663850788
Dominican Republic,2019,88941299734.2073,5.05216802271153,8002.44167801726,8282.11635935324,51.0111449198007
Early-demographic dividend,2017,11399719349294.5,4.70212714417586,3644.3489751474,3555.34490649832,52.8685802240215
Early-demographic dividend,2018,11645984950915.1,3.50771475130924,3723.54891305789,3585.32218812471,57.0236568391871
Early-demographic dividend,2019,11989867025219.9,2.18154746211701,3756.1533615513,3644.01459793481,54.1785632203335
East Asia & Pacific,2017,24222685964338.3,4.75724157064954,9972.46178865017,10467.4430246664,56.1242943561177
East Asia & Pacific,2018,26351346134237.6,4.18043154350522,10326.6984248646,11318.6354877622,57.4676780531751
East Asia & Pacific,2019,26987767528542.9,3.783828328661,10660.2517892031,11530.1381346129,0
East Asia & Pacific (excluding high income),2017,14835961478596.2,6.63594134604411,6158.70440131282,7173.56731526143,48.2063143629068
East Asia & Pacific (excluding high income),2018,16594146987960.9,6.45109125201218,6513.502145414,7971.67338559114,48.5403563152634
East Asia & Pacific (excluding high income),2019,17214775860650.6,5.83175107515271,6853.72544662096,8222.27687284776,45.776425654745
East Asia & Pacific (IDA & IBRD countries),2017,14807652296163.7,6.63623429375448,6223.5477773396,7249.10181549539,48.2064985471113
East Asia & Pacific (IDA & IBRD countries),2018,16562482144146.1,6.45121635151837,6581.94040949756,8055.42956281708,48.5401615107127
East Asia & Pacific (IDA & IBRD countries),2019,17181893729969.4,5.83153731276873,6925.61846290501,8308.52290628931,45.7771789126847
Ecuador,2017,104295862000,2.36838652633651,5205.76302016858,6213.50127649921,42.4217213910174
Ecuador,2018,107562008000,1.28929193290502,5180.59899766355,6295.93539868079,46.3621309486896
Ecuador,2019,107435665000,0.0537188288209904,5097.06864233147,6183.82382482173,46.7399136031782
Egypt,2017,235733695652.174,4.18122100091018,2818.54737057288,2444.29031115094,45.1268011527377
Egypt,2018,249712999437.254,5.31412103746398,2908.58392993864,2537.1253654904,48.2782710596295
Egypt,2019,303092255125.285,5.55768388791593,3010.15292002424,3019.20582861756,43.2651297371437
El Salvador,2017,24979200000,2.24994225188968,3441.31327806984,3910.25719295906,74.30466147835
El Salvador,2018,26117400000,2.43096049921077,3507.06085904127,4067.65944881154,77.1750633677165
El Salvador,2019,27022640000,2.38236290798393,3572.35758624304,4187.2500311069,77.1788766752619
Equatorial Guinea,2017,12200914929.5961,-5.66750295652729,11225.3725336737,9667.91225173046,102.428258251803
Equatorial Guinea,2018,13278488567.3058,-6.3563391129224,10134.6283006732,10144.1958108456,104.514601741715
Equatorial Guinea,2019,11026774945.3415,-5.57630845388924,9237.7161862392,8131.92388810912,107.381315031531
Estonia,2017,26951648828.5789,5.49915471010711,19167.5211384405,20458.4607286705,147.320392519864
Estonia,2018,30631142226.8533,4.35546476501582,19932.8607464487,23170.7073775514,145.65648945196
Estonia,2019,31471100656.2431,4.99644378512059,20856.0184631849,23723.306112848,141.806026645834
Eswatini,2017,4402972999.53486,2.0265702359378,4698.9519038769,3914.61325245175,87.7982926483672
Eswatini,2018,4665424249.06156,2.37160969391897,4761.96662672648,4106.1971526456,84.7688101350395
Eswatini,2019,4471598726.6436,2.24391952452849,4818.19216532272,3894.67980685427,89.0922606880238
Ethiopia,2017,81770791970.982,9.56418964295607,548.41948050565,768.522307579386,31.1036313022906
Ethiopia,2018,84269348327.3454,6.81614779681703,570.651825161013,771.523813864476,31.199374943469
Ethiopia,2019,95912590628.1412,8.3640856990789,602.634069309359,855.760862280838,28.8153010070423
Euro area,2017,12671044522003.4,2.57796570585948,40247.0828331855,37140.6698528957,86.9347142825104
Euro area,2018,13686889517984.1,1.88182836102722,40922.9500003513,40038.5067764355,88.3746477522363
Euro area,2019,13356063677260.5,1.29039850127211,41359.7268249175,38984.6859895145,88.1867506211613
Europe & Central Asia,2017,21610837008711.6,2.82034081348424,25874.0750345055,23629.1062237995,82.6454104286313
Europe & Central Asia,2018,23145668465857.4,2.15710683908863,26336.1107553664,25215.2719623363,84.4462208306526
Europe & Central Asia,2019,22792819661712.7,1.53400851272391,26646.7077341803,24744.1402883946,84.3278374313841
Europe & Central Asia (excluding high income),2017,3114811233223.44,3.97914654031143,9318.29151829885,7879.81868059063,59.0591772928285
Europe & Central Asia (excluding high income),2018,3192144799381.44,2.97411056114004,9543.63068193579,8031.86420929148,63.5222876415275
Europe & Central Asia (excluding high income),2019,3248461689441.89,1.70439487010454,9658.42968383465,8133.26084670603,62.1411242164664
Europe & Central Asia (IDA & IBRD countries),2017,3908497177205.46,4.23591224141538,9983.30614963379,8552.95274227593,67.4825400696579
Europe & Central Asia (IDA & IBRD countries),2018,4082389169975.06,3.35554875008634,10273.4754405378,8894.6706846259,71.5013909291275
Europe & Central Asia (IDA & IBRD countries),2019,4155157371202.28,2.22230829893559,10460.0942211118,9017.27828722879,70.2290038863795
European Union,2017,14758432346844.8,2.78916521658414,35890.8651942884,33080.9186444207,89.4674494107242
European Union,2018,15965026482630.7,2.11823998429288,36598.0928421287,35733.7160011367,90.9985641470839
European Union,2019,15626448476438.3,1.55426495363791,37105.9331887877,34918.4983749707,90.7850792675357
Faroe Islands,2017,2905102303.5333,0,0,60108.4666887359,105.759536234302
Faroe Islands,2018,3116887847.21122,0,0,64269.7042541028,101.874818996134
Fiji,2017,5353404418.66413,5.35363107429259,4650.30173043457,6101.03083866498,96.9285758723623
Fiji,2018,5581393120.62853,3.8126372191541,4794.68402607933,6317.4878527697,103.436732872127
Fiji,2019,5496250694.31587,-0.445334699771735,4738.6292897774,6175.88872032104,0
Finland,2017,255232257243.53,3.27017227416624,48213.3827348358,46336.6632530127,75.1753838527351
Finland,2018,275946554578.823,1.51758861140196,48880.18533577,50030.8773106501,78.1078814023555
Finland,2019,269296310180.392,1.1455357025294,49397.2348587123,48782.7884755091,80.0412377990988
Fragile and conflict affected situations,2017,1569590877815.66,1.77870372923982,2280.18141989198,2055.57360374933,0
Fragile and conflict affected situations,2018,1698248056693.35,2.22385020503788,2280.44797980996,2175.9365406788,0
Fragile and conflict affected situations,2019,1778456492418.56,2.18019336437305,2278.57581338692,2228.25524462277,0
France,2017,2595151045197.65,2.29141999417021,43015.2106423116,38812.1610341682,62.9618472934066
France,2018,2787863958885.49,1.79286392711333,43720.0263429305,41631.0907389044,64.4791960984239
France,2019,2715518274227.45,1.50859403033795,44317.3923051173,40493.9285720456,64.5227290341624
Gabon,2017,14929488770.7315,0.472642030911146,9212.31972704417,7230.39639268426,75.0687404456638
Gabon,2018,16862282413.8778,0.842950945596527,9051.28130144379,7956.62781558686,72.0488818477495
Gabon,2019,16874450215.1351,3.94494620364154,9177.51660272077,7767.01340440788,72.2497973586532
Gambia,2017,1504909753.28746,4.8226112492757,760.124705650582,679.756913965828,53.3190552786319
Gambia,2018,1670670668.5939,7.23489033258579,791.450044695264,732.717513775219,63.1096341426273
Gambia,2019,1826073739.82522,6.05676574421921,815.215545192783,777.811932084008,55.5386924434596
Georgia,2017,16242916915.7203,4.84260322496586,4512.76109468254,4357.00093554628,104.040076935155
Georgia,2018,17599700090.762,4.86993477619603,4734.37739334704,4722.78778321766,111.755539312188
Georgia,2019,17477255545.6705,4.98235045944931,4978.49949788261,4697.7045759469,118.646804645511
Germany,2017,3682602479929.42,2.60197600462604,46862.0419736415,44552.8193719078,87.4116986619057
Germany,2018,3963767526250.98,1.26799523225071,47313.845816417,47810.5076706348,88.5963872113359
Germany,2019,3861123558039.21,0.555450887945668,47446.7298463769,46445.2491012508,87.9891274408895
Ghana,2017,58998132329.6173,8.14344654879852,1739.46749204249,2025.93242386751,73.6482046044069
Ghana,2018,65556464048.1539,6.26348073195742,1808.32722017919,2202.31216442504,71.6781524250918
Ghana,2019,66983634223.943,6.47839480535899,1884.28485989233,2202.11556738065,71.378190816446
Greece,2017,203588424740.3,1.50509939592598,23052.9862132037,18930.2186276597,67.0005550789866
Greece,2018,218138367208.799,1.93437065932918,23546.6394661725,20324.3049917812,72.5197001864622
Greece,2019,209852761132.839,1.87087000443557,24024.2340007051,19582.5359794936,74.3844668935414
Greenland,2017,2826651925.66902,0.468546637744055,47647.6498925073,50321.3687543442,84.8741701984023
Greenland,2018,3051626389.63671,3.21802733064499,49311.7670601587,54470.9563864255,85.8493601386626
Grenada,2017,1125685185.18519,4.44274028787592,8775.89864433273,10152.8328118872,106.042410383799
Grenada,2018,1168696296.2963,4.14115283820682,9091.76153084554,10485.9071571796,111.773803034721
Grenada,2019,1210603703.7037,1.9142866405161,9220.3861385417,10808.6721222084,110.199074229876
Guam,2017,5851000000,0.249807840122983,31847.6496791422,35615.8046274371,71.013501965476
Guam,2018,5920000000,-0.268353459842814,31477.266910582,35712.5621350321,73.3614864864865
Guatemala,2017,71612352644.9734,3.02343025000842,3286.74128251609,4451.45098144235,46.1238216908559
Guatemala,2018,73118147941.2704,3.21490625017888,3338.54745773772,4472.89237082577,47.1588421715465
Guatemala,2019,76710355347.0968,3.84490206694998,3413.23401299435,4619.98525821971,45.8655965413655
Guinea,2017,10324668266.5921,10.2999072221352,869.018973228085,855.573639877367,101.251633768429
Guinea,2018,10907214993.5687,6.1997746873985,897.116199584169,878.599613250501,90.6283609158764
Guinea,2019,12296665331.192,5.599999999926,920.878243870497,962.839908587778,76.2009550336815
Guinea-Bissau,2017,1350177127.5523,5.91917662586047,615.038850552038,738.549944890782,60.8470169188269
